(7, 128, 1, 8.863903507103796, -1.1268859173863763, 0.0, -259.87258087512384, 392.6105510266959, 0.0, 366616387709)
(7, 132, 1, 8.817012939873946, -1.0042927968970272, 0.0, -1.172264180746252, 3.064828012233728, 0.0, 369172291704)
(7, 136, 1, 9.424326394402732, -2.278785810528249, 0.0, 15.182836363219643, -31.862325340780544, 0.0, 371728195695)
(7, 140, 1, 9.191755482740081, -1.6076722708466609, 0.0, -5.814272791566255, 16.777838492039702, 0.0, 374284099699)
(7, 144, 1, 9.201082186499548, -2.0678264766666503, 0.0, 0.23316759398666065, -11.503855145499736, 0.0, 376840003699)
(7, 148, 1, 9.185946265124697, -1.4672459559948874, 0.0, -0.3783980343712745, 15.014513016794073, 0.0, 379395907687)
(7, 152, 1, 9.110065751651955, -1.1122109705562742, 0.0, -1.8970128368185346, 8.875874635965332, 0.0, 381951811732)
(7, 156, 1, 9.181329096936555, -1.324744785334554, 0.0, 1.7815836321149803, -5.313345369456996, 0.0, 384507715756)
(7, 160, 1, 9.365421391650445, -1.872441619787302, 0.0, 4.602307367847258, -13.692420861318698, 0.0, 387063619795)
(7, 164, 1, 9.002863132927452, -1.0387091922843217, 0.0, -9.06395646807483, 20.843310687574508, 0.0, 389619523839)
(7, 168, 1, 9.064648859396536, -1.1984257776179392, 0.0, 1.5446431617271106, -3.9929146333404386, 0.0, 392175427894)
(7, 172, 1, 8.688193944554792, -0.7885047140673926, 0.0, -9.41137287104361, 10.248026588763665, 0.0, 394731331930)
(7, 176, 1, 9.32784538869874, -1.7485478001044974, 0.0, 15.991286103598723, -24.001077150927618, 0.0, 397287235991)
(7, 180, 1, 9.17991347958784, -1.3053464346710375, 0.0, -3.6982977277725038, 11.080034135836497, 0.0, 399843139531)
(7, 184, 1, 9.322910033094647, -1.7455138503367988, 0.0, 3.5749138376701683, -11.004185391644034, 0.0, 402399043565)
(7, 188, 1, 9.313129308021468, -1.5799919791095038, 0.0, -0.24451812682948493, 4.138046780682375, 0.0, 404954947601)
(7, 192, 1, 9.332797001843838, -1.894359921306323, 0.0, 0.4916923455592581, -7.859198554920477, 0.0, 407510851622)
(7, 196, 1, 9.35261810122265, -1.9008407650482326, 0.0, 0.4955274844702817, -0.16202109354774286, 0.0, 410066755647)
(7, 200, 1, 9.396605670792676, -2.0129154241193237, 0.0, 1.0996892392506563, -2.801866476777276, 0.0, 412622659692)
(7, 204, 1, 9.350214062009877, -1.9497127853547567, 0.0, -1.159790219569956, 1.580065969114175, 0.0, 415178563750)
(7, 208, 1, 9.282856512966271, -1.0410117707803332, 0.0, -1.6839387260901617, 22.717525364360586, 0.0, 417734467816)
(7, 212, 1, 9.305677957188978, -1.3609800625038222, 0.0, 0.5705361055676761, -7.999207293087224, 0.0, 420290371872)
